date,flips,case,deaths
7/27/2020,39121,16,0
8/3/2020,39121,17,0
5/18/2020,39123,66,3
5/25/2020,39123,91,7
6/1/2020,39123,103,16
6/8/2020,39123,109,19
6/15/2020,39123,118,21
6/22/2020,39123,122,22
6/29/2020,39123,127,23
7/6/2020,39123,149,23
7/13/2020,39123,217,24
7/20/2020,39123,267,24
7/27/2020,39123,316,24
8/3/2020,39123,359,25
5/18/2020,39125,11,0
5/25/2020,39125,13,0
6/1/2020,39125,14,0
6/8/2020,39125,14,0
6/15/2020,39125,16,0
6/22/2020,39125,19,0
6/29/2020,39125,22,0
7/6/2020,39125,25,0
7/13/2020,39125,34,0
7/20/2020,39125,43,1
7/27/2020,39125,55,0
8/3/2020,39125,61,0
5/18/2020,39127,15,1
5/25/2020,39127,18,1
6/1/2020,39127,18,1
6/8/2020,39127,20,1
6/15/2020,39127,23,1
6/22/2020,39127,26,1
6/29/2020,39127,28,1
7/6/2020,39127,35,1
7/13/2020,39127,48,1
7/20/2020,39127,62,1
7/27/2020,39127,74,1
8/3/2020,39127,106,2
5/18/2020,39129,2021,25
5/25/2020,39129,2043,35
6/1/2020,39129,2086,37
6/8/2020,39129,2108,39
6/15/2020,39129,2126,40
6/22/2020,39129,2141,41
6/29/2020,39129,2169,41
7/6/2020,39129,2197,41
7/13/2020,39129,2229,42
7/20/2020,39129,2275,42
7/27/2020,39129,2314,42
8/3/2020,39129,2357,42
5/18/2020,39131,5,0
5/25/2020,39131,6,0
6/1/2020,39131,8,0
6/8/2020,39131,9,0
6/15/2020,39131,9,0
6/22/2020,39131,17,0
6/29/2020,39131,20,0
7/6/2020,39131,23,0
7/13/2020,39131,29,0
7/20/2020,39131,40,0
7/27/2020,39131,50,0
8/3/2020,39131,66,0
5/18/2020,39133,296,53
5/25/2020,39133,314,58
6/1/2020,39133,327,57
6/8/2020,39133,341,57
6/15/2020,39133,353,58
6/22/2020,39133,369,58
6/29/2020,39133,409,58
7/6/2020,39133,442,58
7/13/2020,39133,509,60
7/20/2020,39133,574,59
7/27/2020,39133,663,59
8/3/2020,39133,717,60
5/18/2020,39135,30,1
5/25/2020,39135,30,1
6/1/2020,39135,39,1
6/8/2020,39135,39,1
6/15/2020,39135,44,1
6/22/2020,39135,52,1
6/29/2020,39135,60,1
7/6/2020,39135,73,1
7/13/2020,39135,96,1
7/20/2020,39135,108,1
7/27/2020,39135,126,2
8/3/2020,39135,166,2
5/18/2020,39137,84,13
5/25/2020,39137,87,14
6/1/2020,39137,93,14
6/8/2020,39137,97,14
6/15/2020,39137,101,15
6/22/2020,39137,105,15
6/29/2020,39137,113,15
7/6/2020,39137,128,15
7/13/2020,39137,145,15
7/20/2020,39137,161,16
7/27/2020,39137,176,16
8/3/2020,39137,192,17
5/18/2020,39139,161,2
5/25/2020,39139,186,3
6/1/2020,39139,201,3
6/8/2020,39139,232,4
6/15/2020,39139,252,4
6/22/2020,39139,277,4
6/29/2020,39139,312,4
7/6/2020,39139,345,5
7/13/2020,39139,390,6
7/20/2020,39139,441,8
7/27/2020,39139,487,8
8/3/2020,39139,540,12
5/18/2020,39141,58,1
